PID_Absolute	PID_Increment
0.267999					0.267999
0.261097					0.261097
0.254187					0.254187
0.24727					0.24727
0.240346					0.240346
0.233413					0.233413
0.226474					0.226474
0.219528					0.219528
0.212575					0.212575
0.205615					0.205615
0.198649					0.198649
0.191677					0.191677
0.184698					0.184698
0.177713					0.177713
0.170723					0.170723
0.163727					0.163727
0.156725					0.156725
0.149718					0.149718
0.142706					0.142706
0.135689					0.135689
0.128667					0.128667
0.12164					0.12164
0.114609					0.114609
0.107573					0.107573
0.100534					0.100534
0.0934902					0.0934902
0.0864429					0.0864429
0.079392					0.079392
0.0723376					0.0723376
0.0652799					0.0652799
0.0582191					0.0582191
0.0511554					0.0511554
0.044089					0.044089
0.0370199					0.0370199
0.0299485					0.0299485
0.0228748					0.0228748
0.015799					0.015799
0.0087214					0.0087214
0.00164206					0.00164206
-0.00543882					-0.00543882
-0.0125211					-0.0125211
-0.0196045					-0.0196045
-0.0266889					-0.0266889
-0.0337742					-0.0337742
-0.0408601					-0.0408601
-0.0479466					-0.0479466
-0.0550333					-0.0550333
-0.0621202					-0.0621202
-0.069207					-0.069207
-0.0762936					-0.0762936
-0.0833798					-0.0833798
-0.0904654					-0.0904654
-0.0975503					-0.0975503
-0.104634					-0.104634
-0.111717					-0.111717
-0.118799					-0.118799
-0.125879					-0.125879
-0.132957					-0.132957
-0.140034					-0.140034
-0.147109					-0.147109
-0.154181					-0.154181
-0.161252					-0.161252
-0.168319					-0.168319
-0.175384					-0.175384
-0.182447					-0.182447
-0.189506					-0.189506
-0.196562					-0.196562
-0.203614					-0.203614
-0.210663					-0.210663
-0.217708					-0.217708
-0.22475					-0.22475
-0.231787					-0.231787
-0.23882					-0.23882
-0.245848					-0.245848
-0.252872					-0.252872
-0.259891					-0.259891
-0.266905					-0.266905
-0.273914					-0.273914
-0.280918					-0.280918
-0.287916					-0.287916
-0.294908					-0.294908
-0.301895					-0.301895
-0.308875					-0.308875
-0.31585					-0.31585
-0.322818					-0.322818
-0.329779					-0.329779
-0.336734					-0.336734
-0.343681					-0.343681
-0.350622					-0.350622
-0.357556					-0.357556
-0.364482					-0.364482
-0.3714					-0.3714
-0.378311					-0.378311
-0.385213					-0.385213
-0.392108					-0.392108
-0.398994					-0.398994
-0.405872					-0.405872
-0.412741					-0.412741
-0.419602					-0.419602
-0.426453					-0.426453
-0.433295					-0.433295
-0.440128					-0.440128
-0.446952					-0.446952
-0.453765					-0.453765
-0.460569					-0.460569
-0.467363					-0.467363
-0.474147					-0.474147
-0.48092					-0.48092
-0.487683					-0.487683
-0.494435					-0.494435
-0.501177					-0.501177
-0.507907					-0.507907
-0.514626					-0.514626
-0.521334					-0.521334
-0.52803					-0.52803
-0.534714					-0.534714
-0.541387					-0.541387
-0.548048					-0.548048
-0.554696					-0.554696
-0.561332					-0.561332
-0.567955					-0.567955
-0.574566					-0.574566
-0.581164					-0.581164
-0.587749					-0.587749
-0.59432					-0.59432
-0.600879					-0.600879
-0.607423					-0.607423
-0.613954					-0.613954
-0.620471					-0.620471
-0.626974					-0.626974
-0.633463					-0.633463
-0.639938					-0.639938
-0.646398					-0.646398
-0.652843					-0.652843
-0.659274					-0.659274
-0.665689					-0.665689
-0.67209					-0.67209
-0.678475					-0.678475
-0.684844					-0.684844
-0.691198					-0.691198
-0.697536					-0.697536
-0.703858					-0.703858
-0.710164					-0.710164
-0.716454					-0.716454
-0.722727					-0.722727
-0.728984					-0.728984
-0.735224					-0.735224
-0.741447					-0.741447
-0.747653					-0.747653
-0.753841					-0.753841
-0.760013					-0.760013
-0.766166					-0.766166
-0.772302					-0.772302
-0.778421					-0.778421
-0.784521					-0.784521
-0.790603					-0.790603
-0.796667					-0.796667
-0.802712					-0.802712
-0.808739					-0.808739
-0.814747					-0.814747
-0.820736					-0.820736
-0.826706					-0.826706
-0.832656					-0.832656
-0.838588					-0.838588
-0.844499					-0.844499
-0.850392					-0.850392
-0.856264					-0.856264
-0.862116					-0.862116
-0.867949					-0.867949
-0.873761					-0.873761
-0.879552					-0.879552
-0.885323					-0.885323
-0.891074					-0.891074
-0.896803					-0.896803
-0.902512					-0.902512
-0.908199					-0.908199
-0.913865					-0.913865
-0.91951					-0.91951
-0.925133					-0.925133
-0.930735					-0.930735
-0.936314					-0.936314
-0.941872					-0.941872
-0.947408					-0.947408
-0.952921					-0.952921
-0.958412					-0.958412
-0.96388					-0.96388
-0.969326					-0.969326
-0.974749					-0.974749
-0.980149					-0.980149
-0.985526					-0.985526
-0.99088					-0.99088
-0.99621					-0.99621
-1.00152					-1.00152
-1.0068					-1.0068
-1.01206					-1.01206
-1.01729					-1.01729
-1.02251					-1.02251
-1.02769					-1.02769
-1.03286					-1.03286
-1.038					-1.038
-1.04311					-1.04311
-1.0482					-1.0482
-1.05326					-1.05326
-1.0583					-1.0583
-1.06332					-1.06332
-1.06831					-1.06831
-1.07327					-1.07327
-1.07821					-1.07821
-1.08312					-1.08312
-1.08801					-1.08801
-1.09287					-1.09287
-1.09771					-1.09771
-1.10252					-1.10252
-1.1073					-1.1073
-1.11206					-1.11206
-1.11679					-1.11679
-1.1215					-1.1215
-1.12617					-1.12617
-1.13083					-1.13083
-1.13545					-1.13545
-1.14005					-1.14005
-1.14462					-1.14462
-1.14916					-1.14916
-1.15368					-1.15368
-1.15816					-1.15816
-1.16262					-1.16262
-1.16706					-1.16706
-1.17146					-1.17146
-1.17584					-1.17584
-1.18019					-1.18019
-1.18451					-1.18451
-1.1888					-1.1888
-1.19307					-1.19307
-1.1973					-1.1973
-1.20151					-1.20151
-1.20569					-1.20569
-1.20984					-1.20984
-1.21396					-1.21396
-1.21805					-1.21805
-1.22211					-1.22211
-1.22615					-1.22615
-1.23015					-1.23015
-1.23413					-1.23413
-1.23807					-1.23807
-1.24199					-1.24199
-1.24588					-1.24588
-1.24973					-1.24973
-1.25356					-1.25356
-1.25736					-1.25736
-1.26112					-1.26112
-1.26486					-1.26486
-1.26857					-1.26857
-1.27224					-1.27224
-1.27589					-1.27589
-1.2795					-1.2795
-1.28309					-1.28309
-1.28664					-1.28664
-1.29016					-1.29016
-1.29366					-1.29366
-1.29712					-1.29712
-1.30055					-1.30055
-1.30394					-1.30394
-1.30731					-1.30731
-1.31065					-1.31065
-1.31395					-1.31395
-1.31723					-1.31723
-1.32047					-1.32047
-1.32368					-1.32368
-1.32686					-1.32686
-1.33					-1.33
-1.33312					-1.33312
-1.3362					-1.3362
-1.33925					-1.33925
-1.34227					-1.34227
-1.34525					-1.34525
-1.34821					-1.34821
-1.35113					-1.35113
-1.35402					-1.35402
-1.35687					-1.35687
-1.3597					-1.3597
-1.36249					-1.36249
-1.36525					-1.36525
-1.36797					-1.36797
-1.37067					-1.37067
-1.37333					-1.37333
-1.37595					-1.37595
-1.37855					-1.37855
-1.38111					-1.38111
-1.38363					-1.38363
-1.38613					-1.38613
-1.38859					-1.38859
-1.39102					-1.39102
-1.39341					-1.39341
-1.39577					-1.39577
-1.3981					-1.3981
-1.40039					-1.40039
-1.40265					-1.40265
-1.40488					-1.40488
-1.40707					-1.40707
-1.40923					-1.40923
-1.41135					-1.41135
-1.41344					-1.41344
-1.4155					-1.4155
-1.41752					-1.41752
-1.41951					-1.41951
-1.42146					-1.42146
-1.42338					-1.42338
-1.42526					-1.42526
-1.42712					-1.42712
-1.42893					-1.42893
-1.43071					-1.43071
-1.43246					-1.43246
-1.43418					-1.43418
-1.43585					-1.43585
-1.4375					-1.4375
-1.43911					-1.43911
-1.44068					-1.44068
-1.44222					-1.44222
-1.44373					-1.44373
-1.4452					-1.4452
-1.44663					-1.44663
-1.44803					-1.44803
-1.4494					-1.4494
-1.45073					-1.45073
-1.45203					-1.45203
-1.45329					-1.45329
-1.45451					-1.45451
-1.4557					-1.4557
-1.45686					-1.45686
-1.45798					-1.45798
-1.45907					-1.45907
-1.46012					-1.46012
-1.46113					-1.46113
-1.46211					-1.46211
-1.46305					-1.46305
-1.46396					-1.46396
-1.46484					-1.46484
-1.46568					-1.46568
-1.46648					-1.46648
-1.46725					-1.46725
-1.46798					-1.46798
-1.46868					-1.46868
-1.46934					-1.46934
-1.46996					-1.46996
-1.47055					-1.47055
-1.47111					-1.47111
-1.47163					-1.47163
-1.47211					-1.47211
-1.47256					-1.47256
-1.47297					-1.47297
-1.47335					-1.47335
-1.47369					-1.47369
-1.474					-1.474
-1.47427					-1.47427
-1.4745					-1.4745
-1.4747					-1.4747
-1.47487					-1.47487
-1.475					-1.475
-1.47509					-1.47509
-1.47515					-1.47515
-1.47517					-1.47517
-1.47515					-1.47515
-1.4751					-1.4751
-1.47502					-1.47502
-1.4749					-1.4749
-1.47474					-1.47474
-1.47455					-1.47455
-1.47432					-1.47432
-1.47405					-1.47405
-1.47376					-1.47376
-1.47342					-1.47342
-1.47305					-1.47305
-1.47264					-1.47264
-1.4722					-1.4722
-1.47173					-1.47173
-1.47121					-1.47121
-1.47066					-1.47066
-1.47008					-1.47008
-1.46946					-1.46946
-1.46881					-1.46881
-1.46812					-1.46812
-1.46739					-1.46739
-1.46663					-1.46663
-1.46583					-1.46583
-1.465					-1.465
-1.46413					-1.46413
-1.46323					-1.46323
-1.46229					-1.46229
-1.46132					-1.46132
-1.46031					-1.46031
-1.45927					-1.45927
-1.45819					-1.45819
-1.45707					-1.45707
-1.45592					-1.45592
-1.45474					-1.45474
-1.45352					-1.45352
-1.45226					-1.45226
-1.45097					-1.45097
-1.44965					-1.44965
-1.44829					-1.44829
-1.44689					-1.44689
-1.44546					-1.44546
-1.444					-1.444
-1.4425					-1.4425
-1.44096					-1.44096
-1.43939					-1.43939
-1.43779					-1.43779
-1.43615					-1.43615
-1.43447					-1.43447
-1.43277					-1.43277
-1.43102					-1.43102
-1.42924					-1.42924
-1.42743					-1.42743
-1.42559					-1.42559
-1.4237					-1.4237
-1.42179					-1.42179
-1.41984					-1.41984
-1.41785					-1.41785
-1.41584					-1.41584
-1.41378					-1.41378
-1.4117					-1.4117
-1.40958					-1.40958
-1.40742					-1.40742
-1.40523					-1.40523
-1.40301					-1.40301
-1.40075					-1.40075
-1.39846					-1.39846
-1.39614					-1.39614
-1.39378					-1.39378
-1.39139					-1.39139
-1.38896					-1.38896
-1.3865					-1.3865
-1.38401					-1.38401
-1.38149					-1.38149
-1.37893					-1.37893
-1.37634					-1.37634
-1.37371					-1.37371
-1.37105					-1.37105
-1.36836					-1.36836
-1.36564					-1.36564
-1.36288					-1.36288
-1.36009					-1.36009
-1.35726					-1.35726
-1.35441					-1.35441
-1.35152					-1.35152
-1.3486					-1.3486
-1.34564					-1.34564
-1.34266					-1.34266
-1.33964					-1.33964
-1.33659					-1.33659
-1.3335					-1.3335
-1.33039					-1.33039
-1.32724					-1.32724
-1.32406					-1.32406
-1.32085					-1.32085
-1.31761					-1.31761
-1.31433					-1.31433
-1.31102					-1.31102
-1.30769					-1.30769
-1.30432					-1.30432
-1.30091					-1.30091
-1.29748					-1.29748
-1.29402					-1.29402
-1.29052					-1.29052
-1.287					-1.287
-1.28344					-1.28344
-1.27985					-1.27985
-1.27623					-1.27623
-1.27258					-1.27258
-1.2689					-1.2689
-1.26519					-1.26519
-1.26145					-1.26145
-1.25768					-1.25768
-1.25387					-1.25387
-1.25004					-1.25004
-1.24618					-1.24618
-1.24229					-1.24229
-1.23836					-1.23836
-1.23441					-1.23441
-1.23043					-1.23043
-1.22642					-1.22642
-1.22238					-1.22238
-1.21831					-1.21831
-1.21421					-1.21421
-1.21008					-1.21008
-1.20592					-1.20592
-1.20173					-1.20173
-1.19752					-1.19752
-1.19327					-1.19327
-1.189					-1.189
-1.1847					-1.1847
-1.18037					-1.18037
-1.17601					-1.17601
-1.17162					-1.17162
-1.16721					-1.16721
-1.16276					-1.16276
-1.15829					-1.15829
-1.15379					-1.15379
-1.14927					-1.14927
-1.14471					-1.14471
-1.14013					-1.14013
-1.13552					-1.13552
-1.13088					-1.13088
-1.12622					-1.12622
-1.12153					-1.12153
-1.11681					-1.11681
-1.11207					-1.11207
-1.1073					-1.1073
-1.1025					-1.1025
-1.09767					-1.09767
-1.09282					-1.09282
-1.08795					-1.08795
-1.08305					-1.08305
-1.07812					-1.07812
-1.07316					-1.07316
-1.06818					-1.06818
-1.06318					-1.06318
-1.05815					-1.05815
-1.05309					-1.05309
-1.04801					-1.04801
-1.0429					-1.0429
-1.03777					-1.03777
-1.03261					-1.03261
-1.02743					-1.02743
-1.02223					-1.02223
-1.017					-1.017
-1.01174					-1.01174
-1.00646					-1.00646
-1.00116					-1.00116
-0.995833					-0.995833
-0.990482					-0.990482
-0.985108					-0.985108
-0.97971					-0.97971
-0.974289					-0.974289
-0.968845					-0.968845
-0.963378					-0.963378
-0.957887					-0.957887
-0.952374					-0.952374
-0.946838					-0.946838
-0.94128					-0.94128
-0.935699					-0.935699
-0.930096					-0.930096
-0.92447					-0.92447
-0.918823					-0.918823
-0.913153					-0.913153
-0.907462					-0.907462
-0.90175					-0.90175
-0.896016					-0.896016
-0.890261					-0.890261
-0.884484					-0.884484
-0.878687					-0.878687
-0.872868					-0.872868
-0.867029					-0.867029
-0.861169					-0.861169
-0.855289					-0.855289
-0.849389					-0.849389
-0.843468					-0.843468
-0.837528					-0.837528
-0.831567					-0.831567
-0.825587					-0.825587
-0.819587					-0.819587
-0.813568					-0.813568
-0.80753					-0.80753
-0.801472					-0.801472
-0.795396					-0.795396
-0.789301					-0.789301
-0.783187					-0.783187
-0.777055					-0.777055
-0.770904					-0.770904
-0.764735					-0.764735
-0.758548					-0.758548
-0.752343					-0.752343
-0.746121					-0.746121
-0.739881					-0.739881
-0.733623					-0.733623
-0.727348					-0.727348
-0.721056					-0.721056
-0.714747					-0.714747
-0.708422					-0.708422
-0.702079					-0.702079
-0.69572					-0.69572
-0.689345					-0.689345
-0.682954					-0.682954
-0.676547					-0.676547
-0.670124					-0.670124
-0.663685					-0.663685
-0.65723					-0.65723
-0.650761					-0.650761
-0.644276					-0.644276
-0.637776					-0.637776
-0.631261					-0.631261
-0.624731					-0.624731
-0.618187					-0.618187
-0.611629					-0.611629
-0.605056					-0.605056
-0.598469					-0.598469
-0.591868					-0.591868
-0.585254					-0.585254
-0.578626					-0.578626
-0.571984					-0.571984
-0.56533					-0.56533
-0.558662					-0.558662
-0.551981					-0.551981
-0.545288					-0.545288
-0.538582					-0.538582
-0.531863					-0.531863
-0.525132					-0.525132
-0.51839					-0.51839
-0.511635					-0.511635
-0.504869					-0.504869
-0.498091					-0.498091
-0.491301					-0.491301
-0.484501					-0.484501
-0.477689					-0.477689
-0.470866					-0.470866
-0.464033					-0.464033
-0.457189					-0.457189
-0.450335					-0.450335
-0.44347					-0.44347
-0.436596					-0.436596
-0.429711					-0.429711
-0.422817					-0.422817
-0.415913					-0.415913
-0.409					-0.409
-0.402078					-0.402078
-0.395147					-0.395147
-0.388207					-0.388207
-0.381258					-0.381258
-0.374301					-0.374301
-0.367335					-0.367335
-0.360362					-0.360362
-0.35338					-0.35338
-0.34639					-0.34639
-0.339393					-0.339393
-0.332389					-0.332389
-0.325377					-0.325377
-0.318358					-0.318358
-0.311332					-0.311332
-0.304299					-0.304299
-0.29726					-0.29726
-0.290214					-0.290214
-0.283163					-0.283163
-0.276105					-0.276105
-0.269041					-0.269041
-0.261971					-0.261971
-0.254896					-0.254896
-0.247816					-0.247816
-0.24073					-0.24073
-0.23364					-0.23364
-0.226544					-0.226544
-0.219444					-0.219444
-0.21234					-0.21234
-0.205231					-0.205231
-0.198118					-0.198118
-0.191001					-0.191001
-0.18388					-0.18388
-0.176756					-0.176756
-0.169629					-0.169629
-0.162498					-0.162498
-0.155364					-0.155364
-0.148227					-0.148227
-0.141087					-0.141087
-0.133945					-0.133945
-0.126801					-0.126801
-0.119655					-0.119655
-0.112506					-0.112506
-0.105356					-0.105356
-0.0982039					-0.0982039
-0.0910505					-0.0910505
-0.0838959					-0.0838959
-0.0767401					-0.0767401
-0.0695835					-0.0695835
-0.0624261					-0.0624261
-0.0552681					-0.0552681
-0.0481097					-0.0481097
-0.0409512					-0.0409512
-0.0337926					-0.0337926
-0.0266342					-0.0266342
-0.0194761					-0.0194761
-0.0123185					-0.0123185
-0.00516159					-0.00516159
0.00199445					0.00199445
0.00914944					0.00914944
0.0163032					0.0163032
0.0234556					0.0234556
0.0306064					0.0306064
0.0377554					0.0377554
0.0449025					0.0449025
0.0520475					0.0520475
0.0591902					0.0591902
0.0663305					0.0663305
0.0734681					0.0734681
0.0806028					0.0806028
0.0877346					0.0877346
0.0948632					0.0948632
0.101988					0.101988
0.10911					0.10911
0.116228					0.116228
0.123342					0.123342
0.130452					0.130452
0.137558					0.137558
0.144659					0.144659
0.151756					0.151756
0.158848					0.158848
0.165935					0.165935
0.173017					0.173017
0.180094					0.180094
0.187165					0.187165
0.194231					0.194231
0.20129					0.20129
0.208344					0.208344
0.215391					0.215391
0.222433					0.222433
0.229467					0.229467
0.236495					0.236495
0.243516					0.243516
0.25053					0.25053
0.257537					0.257537
0.264536					0.264536
0.271528					0.271528
0.278512					0.278512
0.285488					0.285488
0.292456					0.292456
0.299415					0.299415
0.306367					0.306367
0.313309					0.313309
0.320243					0.320243
0.327168					0.327168
0.334084					0.334084
0.34099					0.34099
0.347887					0.347887
0.354774					0.354774
0.361652					0.361652
0.368519					0.368519
0.375376					0.375376
0.382223					0.382223
0.38906					0.38906
0.395885					0.395885
0.4027					0.4027
0.409504					0.409504
0.416297					0.416297
0.423078					0.423078
0.429848					0.429848
0.436606					0.436606
0.443352					0.443352
0.450086					0.450086
0.456808					0.456808
0.463518					0.463518
0.470215					0.470215
0.4769					0.4769
0.483571					0.483571
0.49023					0.49023
0.496875					0.496875
0.503507					0.503507
0.510125					0.510125
0.51673					0.51673
0.523321					0.523321
0.529897					0.529897
0.53646					0.53646
0.543008					0.543008
0.549542					0.549542
0.556061					0.556061
0.562565					0.562565
0.569055					0.569055
0.575529					0.575529
0.581988					0.581988
0.588431					0.588431
0.594858					0.594858
0.60127					0.60127
0.607666					0.607666
0.614046					0.614046
0.620409					0.620409
0.626756					0.626756
0.633087					0.633087
0.6394					0.6394
0.645697					0.645697
0.651977					0.651977
0.658239					0.658239
0.664484					0.664484
0.670712					0.670712
0.676922					0.676922
0.683114					0.683114
0.689288					0.689288
0.695444					0.695444
0.701581					0.701581
0.7077					0.7077
0.713801					0.713801
0.719882					0.719882
0.725945					0.725945
0.731989					0.731989
0.738013					0.738013
0.744018					0.744018
0.750004					0.750004
0.75597					0.75597
0.761916					0.761916
0.767842					0.767842
0.773748					0.773748
0.779634					0.779634
0.7855					0.7855
0.791344					0.791344
0.797169					0.797169
0.802972					0.802972
0.808754					0.808754
0.814515					0.814515
0.820255					0.820255
0.825974					0.825974
0.831671					0.831671
0.837346					0.837346
0.842999					0.842999
0.848631					0.848631
0.85424					0.85424
0.859827					0.859827
0.865392					0.865392
0.870934					0.870934
0.876453					0.876453
0.88195					0.88195
0.887424					0.887424
0.892874					0.892874
0.898302					0.898302
0.903706					0.903706
0.909086					0.909086
0.914443					0.914443
0.919776					0.919776
0.925085					0.925085
0.930371					0.930371
0.935632					0.935632
0.940869					0.940869
0.946081					0.946081
0.951269					0.951269
0.956432					0.956432
0.96157					0.96157
0.966684					0.966684
0.971772					0.971772
0.976835					0.976835
0.981873					0.981873
0.986886					0.986886
0.991872					0.991872
0.996834					0.996834
1.00177					1.00177
1.00668					1.00668
1.01156					1.01156
1.01642					1.01642
1.02125					1.02125
1.02605					1.02605
1.03083					1.03083
1.03558					1.03558
1.04031					1.04031
1.04501					1.04501
1.04968					1.04968
1.05432					1.05432
1.05894					1.05894
1.06353					1.06353
1.06809					1.06809
1.07262					1.07262
1.07713					1.07713
1.08161					1.08161
1.08606					1.08606
1.09048					1.09048
1.09487					1.09487
1.09924					1.09924
1.10358					1.10358
1.10789					1.10789
1.11217					1.11217
1.11642					1.11642
1.12064					1.12064
1.12484					1.12484
1.129					1.129
1.13314					1.13314
1.13725					1.13725
1.14132					1.14132
1.14537					1.14537
1.14939					1.14939
1.15338					1.15338
1.15734					1.15734
1.16127					1.16127
1.16517					1.16517
1.16904					1.16904
1.17288					1.17288
1.17669					1.17669
1.18047					1.18047
1.18422					1.18422
1.18794					1.18794
1.19162					1.19162
1.19528					1.19528
1.19891					1.19891
1.2025					1.2025
1.20607					1.20607
1.2096					1.2096
1.2131					1.2131
1.21658					1.21658
1.22002					1.22002
1.22343					1.22343
1.2268					1.2268
1.23015					1.23015
1.23346					1.23346
1.23675					1.23675
1.24					1.24
1.24322					1.24322
1.2464					1.2464
1.24956					1.24956
1.25268					1.25268
1.25577					1.25577
1.25883					1.25883
1.26186					1.26186
1.26485					1.26485
1.26781					1.26781
1.27074					1.27074
1.27364					1.27364
1.2765					1.2765
1.27933					1.27933
1.28213					1.28213
1.2849					1.2849
1.28763					1.28763
1.29033					1.29033
1.29299					1.29299
1.29563					1.29563
1.29823					1.29823
1.30079					1.30079
1.30332					1.30332
1.30582					1.30582
1.30829					1.30829
1.31072					1.31072
1.31312					1.31312
1.31549					1.31549
1.31782					1.31782
1.32012					1.32012
1.32238					1.32238
1.32461					1.32461
1.32681					1.32681
1.32897					1.32897
1.3311					1.3311
1.33319					1.33319
1.33525					1.33525
1.33728					1.33728
1.33927					1.33927
1.34123					1.34123
1.34315					1.34315
1.34504					1.34504
1.34689					1.34689
1.34871					1.34871
1.35049					1.35049
1.35225					1.35225
1.35396					1.35396
1.35564					1.35564
1.35729					1.35729
1.3589					1.3589
1.36048					1.36048
1.36202					1.36202
1.36352					1.36352
1.365					1.365
1.36643					1.36643
1.36784					1.36784
1.3692					1.3692
1.37054					1.37054
1.37183					1.37183
1.37309					1.37309
1.37432					1.37432
1.37551					1.37551
1.37667					1.37667
1.37779					1.37779
1.37888					1.37888
1.37993					1.37993
1.38094					1.38094
1.38192					1.38192
1.38287					1.38287
1.38378					1.38378
1.38465					1.38465
1.38549					1.38549
1.38629					1.38629
1.38706					1.38706
1.38779					1.38779
1.38849					1.38849
1.38915					1.38915
1.38977					1.38977
1.39036					1.39036
1.39092					1.39092
1.39144					1.39144
1.39192					1.39192
1.39237					1.39237
1.39278					1.39278
1.39316					1.39316
1.3935					1.3935
1.3938					1.3938
1.39407					1.39407
1.39431					1.39431
1.3945					1.3945
1.39467					1.39467
1.39479					1.39479
1.39489					1.39489
1.39494					1.39494
1.39496					1.39496
1.39494					1.39494
1.39489					1.39489
1.39481					1.39481
